,cust_id,transaction_type,transaction_date,subscription_type,customer_gender,age_group,customer_country,referral_type,price
1401,1402,CHURN,2022-05-01,PRO,Female,25-34,Sweden,facebook,85
1402,1403,REDUCTION,2021-09-01,PRO,Other,55-65,Sweden,Organic Search,75
1403,1404,UPGRADE,2022-11-01,PRO,Female,35-44,Denmark,Google Ads,85
1404,1405,UPGRADE,2021-06-01,MAX,Female,25-34,Denmark,Paid Search,109
1405,1406,initial,2020-04-01,BASIC,Other,25-34,Sweden,Paid Search,33
1406,1407,initial,2021-07-01,PRO,Female,18-24,Denmark,Missing referral type,75
1407,1408,initial,2021-11-01,BASIC,Male,35-44,Denmark,Missing referral type,43
1408,1409,initial,2022-12-01,BASIC,Female,18-24,Finland,facebook,53
1409,1410,REDUCTION,2022-10-01,BASIC,Other,55-65,Sweden,Organic Search,53
1410,1411,CHURN,2021-04-01,BASIC,Male,35-44,Sweden,Missing referral type,43
1411,1412,UPGRADE,2021-08-01,PRO,Other,18-24,Sweden,facebook,75
1412,1413,CHURN,2022-09-01,BASIC,Female,45-54,Norway,Organic Search,53
1413,1414,UPGRADE,2022-11-01,MAX,Female,25-34,Norway,Missing referral type,119
1414,1415,initial,2022-06-01,BASIC,Male,35-44,Sweden,Paid Search,53
1415,1416,CHURN,2022-03-01,BASIC,Other,25-34,Sweden,facebook,53
1416,1417,UPGRADE,2022-04-01,PRO,Female,25-34,Sweden,Google Ads,85
1417,1418,initial,2021-06-01,BASIC,Other,35-44,Sweden,facebook,43
1418,1419,initial,2022-12-01,MAX,Other,18-24,Sweden,TV,119
1419,1420,initial,2021-07-01,MAX,Other,45-54,Sweden,Google Ads,109
1420,1421,initial,2022-10-01,BASIC,Other,45-54,Denmark,TV,53
1421,1422,UPGRADE,2021-03-01,MAX,Male,18-24,Sweden,Missing referral type,109
1422,1423,REDUCTION,2020-08-01,BASIC,Male,55-65,Denmark,Missing referral type,33
1423,1424,UPGRADE,2022-07-01,MAX,Other,45-54,Norway,Organic Search,119
1424,1425,initial,2021-08-01,BASIC,Male,25-34,Sweden,Organic Search,43
1425,1426,REDUCTION,2020-06-01,PRO,Female,55-65,Norway,facebook,65
1426,1427,initial,2022-08-01,PRO,Female,55-65,Denmark,Missing referral type,85
1427,1428,CHURN,2022-02-01,MAX,Male,35-44,Sweden,facebook,119
1428,1429,UPGRADE,2022-02-01,PRO,Other,55-65,Sweden,Organic Search,85
1429,1430,UPGRADE,2022-09-01,PRO,Female,35-44,Finland,Missing referral type,85
1430,1431,REDUCTION,2022-04-01,BASIC,Female,18-24,Finland,TV,53
1431,1432,UPGRADE,2022-08-01,MAX,Female,18-24,Sweden,TV,119
1432,1433,initial,2022-04-01,PRO,Male,45-54,Denmark,Organic Search,85
1433,1434,REDUCTION,2021-09-01,BASIC,Male,18-24,Finland,Organic Search,43
1434,1435,UPGRADE,2021-06-01,MAX,Male,55-65,Finland,Google Ads,109
1435,1436,UPGRADE,2022-04-01,MAX,Female,45-54,Sweden,Missing referral type,119
1436,1437,UPGRADE,2022-03-01,MAX,Other,18-24,Norway,facebook,119
1437,1438,initial,2022-09-01,MAX,Other,35-44,Sweden,Organic Search,119
1438,1439,initial,2021-07-01,BASIC,Female,18-24,Sweden,facebook,43
1439,1440,CHURN,2022-11-01,PRO,Other,35-44,Finland,Google Ads,85
1440,1441,initial,2022-09-01,BASIC,Other,45-54,Sweden,Missing referral type,53
1441,1442,REDUCTION,2022-03-01,PRO,Other,55-65,Norway,Missing referral type,85
1442,1443,UPGRADE,2021-02-01,PRO,Other,18-24,Sweden,Missing referral type,75
1443,1444,REDUCTION,2022-01-01,BASIC,Other,45-54,Finland,Missing referral type,53
1444,1445,initial,2021-07-01,BASIC,Other,45-54,Sweden,Missing referral type,43
1445,1446,CHURN,2022-10-01,BASIC,Female,18-24,Denmark,Missing referral type,53
1446,1447,UPGRADE,2022-04-01,MAX,Male,18-24,Sweden,Missing referral type,119
1447,1448,initial,2022-08-01,BASIC,Other,18-24,Sweden,facebook,53
1448,1449,initial,2022-11-01,MAX,Other,18-24,Sweden,Paid Search,119
1449,1450,UPGRADE,2021-08-01,MAX,Female,18-24,Norway,Missing referral type,109
1450,1451,REDUCTION,2021-10-01,BASIC,Other,25-34,Norway,Organic Search,43
1451,1452,initial,2021-11-01,PRO,Female,55-65,Sweden,facebook,75
1452,1453,REDUCTION,2021-04-01,BASIC,Male,25-34,Denmark,Organic Search,43
1453,1454,initial,2022-11-01,PRO,Other,55-65,Sweden,Missing referral type,85
1454,1455,initial,2021-04-01,BASIC,Other,35-44,Sweden,facebook,43
1455,1456,UPGRADE,2022-07-01,MAX,Male,18-24,Norway,Organic Search,119
1456,1457,UPGRADE,2022-03-01,MAX,Male,25-34,Denmark,Google Ads,119
1457,1458,initial,2022-02-01,MAX,Female,45-54,Finland,facebook,119
1458,1459,UPGRADE,2022-03-01,PRO,Female,18-24,Sweden,Missing referral type,85
1459,1460,initial,2022-01-01,PRO,Female,55-65,Finland,Display,85
1460,1461,initial,2021-09-01,BASIC,Male,45-54,Finland,facebook,43
1461,1462,UPGRADE,2021-08-01,MAX,Other,55-65,Norway,Paid Search,109
1462,1463,initial,2021-09-01,MAX,Other,25-34,Sweden,facebook,109
1463,1464,UPGRADE,2021-11-01,MAX,Other,25-34,Sweden,Paid Search,109
1464,1465,UPGRADE,2022-08-01,MAX,Other,25-34,Finland,facebook,119
1465,1466,CHURN,2022-10-01,MAX,Female,35-44,Denmark,Paid Search,119
1466,1467,initial,2022-06-01,PRO,Female,18-24,Denmark,Missing referral type,85
1467,1468,initial,2022-06-01,BASIC,Male,18-24,Denmark,Missing referral type,53
1468,1469,REDUCTION,2021-08-01,BASIC,Other,25-34,Sweden,Missing referral type,43
1469,1470,REDUCTION,2022-11-01,BASIC,Male,55-65,Denmark,facebook,53
1470,1471,initial,2022-07-01,PRO,Other,18-24,Denmark,Missing referral type,85
1471,1472,initial,2022-12-01,BASIC,Female,45-54,Sweden,Missing referral type,53
1472,1473,initial,2021-09-01,BASIC,Male,35-44,Sweden,facebook,43
1473,1474,UPGRADE,2022-05-01,MAX,Female,45-54,Sweden,Organic Search,119
1474,1475,initial,2022-07-01,MAX,Female,55-65,Sweden,Paid Search,119
1475,1476,REDUCTION,2022-11-01,PRO,Other,25-34,Sweden,Paid Search,85
1476,1477,REDUCTION,2022-09-01,BASIC,Other,35-44,Sweden,Paid Search,53
1477,1478,UPGRADE,2021-11-01,MAX,Other,35-44,Sweden,facebook,109
1478,1479,REDUCTION,2022-09-01,BASIC,Other,35-44,Sweden,facebook,53
1479,1480,UPGRADE,2022-08-01,MAX,Male,35-44,Norway,Google Ads,119
1480,1481,CHURN,2022-10-01,BASIC,Female,25-34,Norway,Google Ads,53
1481,1482,UPGRADE,2022-11-01,MAX,Female,18-24,Denmark,Bing,119
1482,1483,initial,2022-06-01,PRO,Other,35-44,Sweden,Missing referral type,85
1483,1484,CHURN,2022-01-01,MAX,Male,25-34,Finland,Missing referral type,119
1484,1485,initial,2022-05-01,MAX,Female,25-34,Sweden,facebook,119
1485,1486,CHURN,2022-07-01,BASIC,Male,35-44,Sweden,Paid Search,53
1486,1487,REDUCTION,2020-12-01,BASIC,Other,18-24,Sweden,Missing referral type,33
1487,1488,CHURN,2022-10-01,BASIC,Female,35-44,Finland,facebook,53
1488,1489,initial,2022-02-01,PRO,Male,45-54,Finland,Missing referral type,85
1489,1490,UPGRADE,2021-11-01,MAX,Female,18-24,Sweden,Bing,109
1490,1491,UPGRADE,2022-09-01,MAX,Male,55-65,Denmark,Organic Search,119
1491,1492,REDUCTION,2022-03-01,BASIC,Female,55-65,Norway,Display,53
1492,1493,UPGRADE,2021-12-01,MAX,Other,25-34,Sweden,Missing referral type,109
1493,1494,REDUCTION,2022-10-01,BASIC,Other,25-34,Sweden,Missing referral type,53
1494,1495,initial,2022-03-01,BASIC,Male,18-24,Finland,Missing referral type,53
1495,1496,CHURN,2021-06-01,BASIC,Male,35-44,Finland,Paid Search,43
1496,1497,REDUCTION,2022-01-01,PRO,Other,18-24,Sweden,Missing referral type,85
1497,1498,initial,2022-10-01,BASIC,Male,18-24,Norway,Missing referral type,53
1498,1499,CHURN,2021-10-01,MAX,Other,55-65,Finland,Missing referral type,109
1499,1500,initial,2021-12-01,BASIC,Male,18-24,Denmark,facebook,43
1500,1501,UPGRADE,2021-03-01,PRO,Other,18-24,Sweden,Display,75
1501,1502,UPGRADE,2020-08-01,MAX,Female,18-24,Sweden,Organic Search,99
1502,1503,initial,2022-08-01,BASIC,Male,25-34,Sweden,Missing referral type,53
1503,1504,UPGRADE,2022-07-01,PRO,Male,18-24,Sweden,Google Ads,85
1504,1505,initial,2022-07-01,MAX,Other,25-34,Denmark,Google Ads,119
1505,1506,REDUCTION,2022-03-01,BASIC,Male,35-44,Finland,Paid Search,53
1506,1507,UPGRADE,2022-09-01,MAX,Female,45-54,Sweden,Missing referral type,119
1507,1508,REDUCTION,2021-08-01,BASIC,Other,18-24,Sweden,Google Ads,43
1508,1509,initial,2022-07-01,PRO,Other,35-44,Sweden,Missing referral type,85
1509,1510,UPGRADE,2022-03-01,MAX,Male,25-34,Norway,Missing referral type,119
1510,1511,initial,2022-02-01,BASIC,Female,25-34,Sweden,Google Ads,53
1511,1512,REDUCTION,2022-03-01,BASIC,Other,55-65,Norway,Missing referral type,53
1512,1513,UPGRADE,2022-11-01,PRO,Male,55-65,Sweden,facebook,85
1513,1514,UPGRADE,2022-06-01,MAX,Other,25-34,Sweden,Google Ads,119
1514,1515,initial,2022-11-01,BASIC,Female,45-54,Sweden,Missing referral type,53
1515,1516,CHURN,2022-11-01,MAX,Female,25-34,Finland,Missing referral type,119
1516,1517,initial,2022-12-01,PRO,Other,18-24,Finland,Organic Search,85
1517,1518,UPGRADE,2021-03-01,MAX,Other,55-65,Norway,Missing referral type,109
1518,1519,UPGRADE,2022-04-01,MAX,Male,35-44,Finland,Organic Search,119
1519,1520,UPGRADE,2022-02-01,MAX,Male,25-34,Denmark,Organic Search,119
1520,1521,REDUCTION,2022-07-01,BASIC,Other,45-54,Sweden,Paid Search,53
1521,1522,UPGRADE,2022-02-01,MAX,Male,18-24,Norway,TV,119
1522,1523,UPGRADE,2021-06-01,MAX,Male,55-65,Sweden,Missing referral type,109
1523,1524,initial,2020-11-01,BASIC,Male,45-54,Norway,Missing referral type,33
1524,1525,CHURN,2022-08-01,MAX,Male,18-24,Sweden,Organic Search,119
1525,1526,UPGRADE,2022-11-01,PRO,Other,25-34,Denmark,Google Ads,85
1526,1527,initial,2022-07-01,PRO,Male,25-34,Sweden,facebook,85
1527,1528,UPGRADE,2022-02-01,MAX,Male,18-24,Sweden,facebook,119
1528,1529,REDUCTION,2022-06-01,BASIC,Male,25-34,Denmark,Organic Search,53
1529,1530,UPGRADE,2021-10-01,MAX,Male,18-24,Sweden,Missing referral type,109
1530,1531,initial,2021-10-01,BASIC,Male,25-34,Sweden,Google Ads,43
1531,1532,CHURN,2021-06-01,MAX,Male,55-65,Finland,Missing referral type,109
1532,1533,CHURN,2021-11-01,MAX,Male,35-44,Finland,Missing referral type,109
1533,1534,UPGRADE,2020-09-01,MAX,Other,45-54,Sweden,Display,99
1534,1535,REDUCTION,2022-03-01,PRO,Other,35-44,Denmark,Organic Search,85
1535,1536,initial,2022-09-01,BASIC,Other,18-24,Sweden,Missing referral type,53
1536,1537,REDUCTION,2021-08-01,PRO,Other,18-24,Finland,TV,75
1537,1538,UPGRADE,2021-07-01,PRO,Other,55-65,Sweden,Missing referral type,75
1538,1539,REDUCTION,2021-10-01,BASIC,Other,55-65,Finland,facebook,43
1539,1540,initial,2021-08-01,BASIC,Male,18-24,Finland,facebook,43
1540,1541,REDUCTION,2022-04-01,PRO,Female,45-54,Sweden,Missing referral type,85
1541,1542,UPGRADE,2022-04-01,PRO,Female,25-34,Finland,TV,85
1542,1543,initial,2022-10-01,BASIC,Female,18-24,Finland,Missing referral type,53
1543,1544,REDUCTION,2021-09-01,BASIC,Other,25-34,Denmark,Missing referral type,43
1544,1545,UPGRADE,2022-10-01,MAX,Male,25-34,Denmark,Organic Search,119
1545,1546,REDUCTION,2021-08-01,BASIC,Female,35-44,Finland,Missing referral type,43
1546,1547,UPGRADE,2022-02-01,MAX,Female,18-24,Sweden,Missing referral type,119
1547,1548,UPGRADE,2022-08-01,MAX,Other,55-65,Norway,Google Ads,119
1548,1549,CHURN,2022-08-01,PRO,Male,45-54,Finland,Missing referral type,85
1549,1550,CHURN,2022-08-01,BASIC,Male,25-34,Denmark,TV,53
1550,1551,UPGRADE,2021-11-01,MAX,Male,18-24,Denmark,Google Ads,109
1551,1552,REDUCTION,2021-09-01,PRO,Other,35-44,Sweden,Paid Search,75
1552,1553,REDUCTION,2022-09-01,BASIC,Female,55-65,Sweden,facebook,53
1553,1554,initial,2022-07-01,BASIC,Female,35-44,Denmark,Organic Search,53
1554,1555,initial,2022-05-01,BASIC,Other,18-24,Finland,facebook,53
1555,1556,initial,2022-12-01,BASIC,Female,18-24,Denmark,facebook,53
1556,1557,UPGRADE,2020-08-01,PRO,Other,45-54,Denmark,Missing referral type,65
1557,1558,initial,2022-03-01,PRO,Male,18-24,Denmark,Missing referral type,85
1558,1559,UPGRADE,2021-12-01,MAX,Male,25-34,Finland,Missing referral type,109
1559,1560,CHURN,2021-08-01,PRO,Male,55-65,Denmark,Missing referral type,75
1560,1561,initial,2021-05-01,BASIC,Other,55-65,Sweden,Google Ads,43
1561,1562,initial,2022-10-01,BASIC,Other,25-34,Denmark,Organic Search,53
1562,1563,initial,2022-12-01,MAX,Female,18-24,Finland,Missing referral type,119
1563,1564,UPGRADE,2021-08-01,MAX,Other,35-44,Sweden,Missing referral type,109
1564,1565,REDUCTION,2022-08-01,BASIC,Male,45-54,Denmark,Missing referral type,53
1565,1566,UPGRADE,2022-11-01,MAX,Male,45-54,Norway,Missing referral type,119
1566,1567,initial,2022-02-01,PRO,Female,45-54,Norway,Display,85
1567,1568,initial,2022-02-01,BASIC,Other,45-54,Norway,Paid Search,53
1568,1569,initial,2022-09-01,MAX,Other,25-34,Denmark,facebook,119
1569,1570,initial,2022-07-01,BASIC,Male,55-65,Sweden,TV,53
1570,1571,initial,2021-08-01,BASIC,Male,45-54,Sweden,Missing referral type,43
1571,1572,initial,2022-08-01,BASIC,Other,35-44,Finland,Missing referral type,53
1572,1573,initial,2022-08-01,PRO,Male,55-65,Norway,Missing referral type,85
1573,1574,UPGRADE,2021-12-01,MAX,Other,55-65,Sweden,Organic Search,109
1574,1575,CHURN,2022-06-01,MAX,Other,55-65,Denmark,Missing referral type,119
1575,1576,initial,2022-10-01,BASIC,Male,55-65,Sweden,Missing referral type,53
1576,1577,REDUCTION,2021-10-01,BASIC,Female,18-24,Finland,Organic Search,43
1577,1578,REDUCTION,2021-06-01,PRO,Other,45-54,Denmark,Paid Search,75
1578,1579,initial,2022-12-01,BASIC,Other,25-34,Denmark,Organic Search,53
1579,1580,initial,2020-10-01,BASIC,Male,55-65,Norway,Missing referral type,33
1580,1581,REDUCTION,2022-08-01,BASIC,Other,18-24,Denmark,TV,53
1581,1582,REDUCTION,2022-11-01,BASIC,Male,45-54,Denmark,Organic Search,53
1582,1583,initial,2022-10-01,PRO,Other,45-54,Sweden,Organic Search,85
1583,1584,initial,2022-03-01,BASIC,Male,55-65,Sweden,TV,53
1584,1585,UPGRADE,2022-11-01,MAX,Other,55-65,Norway,Missing referral type,119
1585,1586,initial,2022-08-01,BASIC,Male,18-24,Norway,Display,53
1586,1587,initial,2021-12-01,BASIC,Male,25-34,Norway,facebook,43
1587,1588,UPGRADE,2021-08-01,MAX,Other,35-44,Sweden,Paid Search,109
1588,1589,UPGRADE,2021-04-01,MAX,Male,25-34,Sweden,Missing referral type,109
1589,1590,UPGRADE,2022-10-01,MAX,Female,35-44,Denmark,Missing referral type,119
1590,1591,UPGRADE,2020-12-01,MAX,Male,25-34,Finland,Missing referral type,99
1591,1592,initial,2021-04-01,BASIC,Female,18-24,Norway,facebook,43
1592,1593,REDUCTION,2022-10-01,BASIC,Other,45-54,Denmark,facebook,53
1593,1594,initial,2022-12-01,PRO,Female,55-65,Denmark,Missing referral type,85
1594,1595,initial,2022-02-01,PRO,Female,45-54,Norway,facebook,85
1595,1596,initial,2022-07-01,MAX,Other,18-24,Finland,Paid Search,119
1596,1597,initial,2021-12-01,BASIC,Male,55-65,Denmark,Paid Search,43
1597,1598,initial,2021-10-01,BASIC,Male,25-34,Sweden,Missing referral type,43
1598,1599,initial,2022-10-01,PRO,Female,35-44,Sweden,Missing referral type,85
1599,1600,UPGRADE,2022-07-01,MAX,Male,45-54,Norway,Missing referral type,119
1600,1601,initial,2022-06-01,PRO,Other,55-65,Norway,Missing referral type,85
1601,1602,UPGRADE,2022-11-01,MAX,Male,45-54,Denmark,Missing referral type,119
1602,1603,initial,2022-11-01,BASIC,Female,18-24,Sweden,Google Ads,53
1603,1604,initial,2022-02-01,BASIC,Male,18-24,Denmark,Organic Search,53
1604,1605,initial,2022-03-01,BASIC,Other,45-54,Sweden,Paid Search,53
1605,1606,UPGRADE,2022-09-01,MAX,Other,18-24,Denmark,Paid Search,119
1606,1607,initial,2022-05-01,PRO,Other,55-65,Sweden,Missing referral type,85
1607,1608,initial,2021-10-01,PRO,Other,35-44,Denmark,Missing referral type,75
1608,1609,CHURN,2021-07-01,MAX,Other,25-34,Sweden,Missing referral type,109
1609,1610,REDUCTION,2020-06-01,BASIC,Other,55-65,Sweden,Display,33
1610,1611,UPGRADE,2021-12-01,MAX,Female,45-54,Norway,Paid Search,109
1611,1612,initial,2022-06-01,PRO,Other,55-65,Finland,Missing referral type,85
1612,1613,initial,2022-12-01,PRO,Male,35-44,Sweden,Organic Search,85
1613,1614,REDUCTION,2022-06-01,PRO,Other,25-34,Norway,facebook,85
1614,1615,CHURN,2021-11-01,BASIC,Male,45-54,Sweden,Paid Search,43
1615,1616,REDUCTION,2022-03-01,BASIC,Male,18-24,Finland,Display,53
1616,1617,initial,2022-03-01,BASIC,Female,55-65,Sweden,Display,53
1617,1618,UPGRADE,2022-11-01,MAX,Female,25-34,Finland,Google Ads,119
1618,1619,UPGRADE,2021-12-01,MAX,Other,18-24,Sweden,Missing referral type,109
1619,1620,REDUCTION,2021-08-01,BASIC,Female,25-34,Sweden,Google Ads,43
1620,1621,UPGRADE,2022-07-01,MAX,Female,25-34,Sweden,Paid Search,119
1621,1622,REDUCTION,2022-05-01,BASIC,Other,55-65,Finland,Google Ads,53
1622,1623,CHURN,2021-09-01,BASIC,Other,55-65,Sweden,facebook,43
1623,1624,REDUCTION,2021-05-01,BASIC,Female,35-44,Finland,Missing referral type,43
1624,1625,CHURN,2022-11-01,BASIC,Male,45-54,Sweden,Organic Search,53
1625,1626,UPGRADE,2021-03-01,MAX,Other,45-54,Norway,Organic Search,109
1626,1627,initial,2022-11-01,BASIC,Other,45-54,Sweden,Missing referral type,53
1627,1628,REDUCTION,2022-08-01,BASIC,Male,18-24,Denmark,Missing referral type,53
1628,1629,initial,2021-11-01,PRO,Male,35-44,Denmark,Organic Search,75
1629,1630,REDUCTION,2022-07-01,PRO,Other,45-54,Sweden,Organic Search,85
1630,1631,REDUCTION,2022-06-01,BASIC,Male,45-54,Finland,Missing referral type,53
1631,1632,initial,2021-10-01,PRO,Other,18-24,Norway,Paid Search,75
1632,1633,CHURN,2022-11-01,PRO,Female,25-34,Denmark,Google Ads,85
1633,1634,initial,2022-07-01,BASIC,Male,45-54,Denmark,Missing referral type,53
1634,1635,CHURN,2021-06-01,BASIC,Other,25-34,Denmark,facebook,43
1635,1636,REDUCTION,2020-04-01,BASIC,Other,25-34,Finland,Missing referral type,33
1636,1637,UPGRADE,2022-08-01,MAX,Female,45-54,Sweden,facebook,119
1637,1638,CHURN,2022-06-01,PRO,Male,55-65,Denmark,Missing referral type,85
1638,1639,REDUCTION,2020-09-01,PRO,Female,35-44,Norway,Google Ads,65
1639,1640,REDUCTION,2021-10-01,PRO,Other,55-65,Sweden,TV,75
1640,1641,CHURN,2022-04-01,BASIC,Male,55-65,Sweden,Missing referral type,53
1641,1642,CHURN,2022-11-01,BASIC,Female,55-65,Denmark,Paid Search,53
1642,1643,UPGRADE,2022-06-01,MAX,Male,18-24,Denmark,Missing referral type,119
1643,1644,REDUCTION,2022-08-01,BASIC,Female,18-24,Finland,Missing referral type,53
1644,1645,initial,2021-09-01,BASIC,Other,18-24,Denmark,Missing referral type,43
1645,1646,initial,2021-12-01,BASIC,Other,55-65,Finland,facebook,43
1646,1647,CHURN,2021-06-01,BASIC,Male,25-34,Denmark,facebook,43
1647,1648,REDUCTION,2021-01-01,PRO,Other,55-65,Sweden,Paid Search,75
1648,1649,REDUCTION,2022-08-01,BASIC,Female,25-34,Denmark,Google Ads,53
1649,1650,UPGRADE,2022-05-01,PRO,Female,55-65,Sweden,Missing referral type,85
1650,1651,UPGRADE,2022-03-01,PRO,Male,35-44,Sweden,Missing referral type,85
1651,1652,initial,2022-09-01,BASIC,Other,55-65,Norway,Google Ads,53
1652,1653,initial,2022-08-01,BASIC,Other,18-24,Sweden,Missing referral type,53
1653,1654,CHURN,2021-08-01,PRO,Other,45-54,Denmark,Missing referral type,75
1654,1655,UPGRADE,2021-12-01,PRO,Male,18-24,Norway,facebook,75
1655,1656,initial,2022-09-01,MAX,Other,55-65,Denmark,Organic Search,119
1656,1657,UPGRADE,2022-11-01,MAX,Female,45-54,Finland,Organic Search,119
1657,1658,initial,2021-02-01,BASIC,Male,55-65,Norway,facebook,43
1658,1659,REDUCTION,2021-12-01,PRO,Other,25-34,Norway,Missing referral type,75
1659,1660,UPGRADE,2020-12-01,PRO,Male,25-34,Denmark,Missing referral type,65
1660,1661,CHURN,2022-11-01,MAX,Male,18-24,Sweden,facebook,119
1661,1662,UPGRADE,2022-09-01,PRO,Male,45-54,Denmark,Missing referral type,85
1662,1663,initial,2022-12-01,BASIC,Female,55-65,Sweden,Missing referral type,53
1663,1664,CHURN,2022-01-01,MAX,Male,35-44,Norway,Organic Search,119
1664,1665,REDUCTION,2021-06-01,BASIC,Other,25-34,Finland,Display,43
1665,1666,UPGRADE,2022-08-01,PRO,Other,25-34,Norway,Paid Search,85
1666,1667,REDUCTION,2021-03-01,BASIC,Male,25-34,Sweden,Organic Search,43
1667,1668,initial,2022-12-01,MAX,Other,45-54,Sweden,Missing referral type,119
1668,1669,initial,2021-07-01,MAX,Other,18-24,Denmark,Missing referral type,109
1669,1670,REDUCTION,2022-10-01,PRO,Other,55-65,Sweden,Missing referral type,85
1670,1671,CHURN,2022-07-01,PRO,Male,45-54,Denmark,Missing referral type,85
1671,1672,REDUCTION,2022-04-01,BASIC,Male,35-44,Sweden,Missing referral type,53
1672,1673,CHURN,2022-09-01,PRO,Female,25-34,Sweden,Display,85
1673,1674,initial,2021-03-01,BASIC,Female,18-24,Denmark,facebook,43
1674,1675,UPGRADE,2022-09-01,MAX,Other,18-24,Sweden,Missing referral type,119
1675,1676,UPGRADE,2022-09-01,MAX,Other,35-44,Norway,Missing referral type,119
1676,1677,initial,2022-09-01,PRO,Other,55-65,Sweden,Paid Search,85
1677,1678,CHURN,2021-05-01,BASIC,Male,35-44,Norway,Missing referral type,43
1678,1679,REDUCTION,2022-01-01,BASIC,Female,25-34,Sweden,Google Ads,53
1679,1680,UPGRADE,2021-07-01,MAX,Female,18-24,Sweden,Missing referral type,109
1680,1681,UPGRADE,2022-01-01,MAX,Male,18-24,Norway,Google Ads,119
1681,1682,CHURN,2022-10-01,BASIC,Male,18-24,Finland,Paid Search,53
1682,1683,initial,2021-12-01,BASIC,Female,18-24,Denmark,facebook,43
1683,1684,initial,2022-05-01,BASIC,Female,18-24,Sweden,Missing referral type,53
1684,1685,initial,2022-08-01,BASIC,Other,18-24,Finland,Organic Search,53
1685,1686,REDUCTION,2022-07-01,BASIC,Female,18-24,Norway,Organic Search,53
1686,1687,initial,2022-07-01,BASIC,Other,55-65,Finland,Missing referral type,53
1687,1688,CHURN,2022-08-01,MAX,Other,25-34,Finland,Missing referral type,119
1688,1689,CHURN,2021-09-01,PRO,Female,25-34,Norway,Missing referral type,75
1689,1690,CHURN,2021-09-01,BASIC,Male,25-34,Finland,Missing referral type,43
1690,1691,initial,2022-10-01,PRO,Other,55-65,Sweden,Organic Search,85
1691,1692,initial,2021-10-01,BASIC,Male,18-24,Finland,facebook,43
1692,1693,initial,2020-07-01,BASIC,Female,25-34,Denmark,Missing referral type,33
1693,1694,UPGRADE,2022-04-01,MAX,Other,55-65,Sweden,Missing referral type,119
